Date,Hour,Rentals_Count,Temperature_C,Humidity_pct,Wind_Speed_ms,Visibility_m,Solar_Radiation_MJm2,Rainfall_mm,Snowfall_cm,Season,Holiday,Functioning_Day,Library_Branch,Top_Category,Membership_Type,Day_of_Week
25/08/2024,18,29,42.6,73.3,2.6,1434,2.22,0.0,0,Summer,No,Yes,Corniche Kiosk,Non-Fiction,Student,Sunday
25/08/2024,19,60,41.7,68.4,3.7,1686,0.00,0.0,0,summer,No,Yes,Downtown Central,Technology,Premium,Sunday
25/08/2024,20,29,42.0,57.0,7.4,1098,0.00,0.0,0,Summer,No,Yes,Downtown Central,Business,Regular,Sunday
25/08/2024,21,19,40.1,55.0,2.6,1794,0.00,0.0,0,Summer,No,Yes,Al Hamra Branch,Business,Walk-in,Sunday
25/08/2024,22,9,41.7,70.9,6.9,1644,0.00,0.0,0,Summer,No,Yes,Corniche Kiosk,Arabic Literature,Walk-in,Sunday
26/08/2024,13,34,36.8,70.4,3.9,1892,3.32,,0,Summer,No,Yes,Corniche Kiosk,Arabic Literature,Premium,Monday
26/08/2024,14,39,39.1,73.0,2.8,863,0.30,0.0,0,Summer,No,Yes,Downtown Central,Technology,regular,Monday
26/08/2024,15,41,37.5,63.6,3.6,1582,2.50,0.0,0,Summer,No,Yes,Al Rawdah Branch,Fiction,Regular,Monday
26/08/2024,19,87,35.3,59.6,6.0,1884,0.00,0.0,0,Summer,No,Yes,University Branch,Fiction,Student,Monday
26/08/2024,20,69,32.1,81.1,7.3,1781,0.00,0.0,0,Summer,No,Yes,University Branch,Technology,Student,Monday
26/08/2024,21,49,32.1,76.4,2.4,1651,0.00,0.0,0,Summer,No,Yes,DOWNTOWN CENTRAL,Business,regular,Monday
26/08/2024,22,48,33.1,56.4,3.5,1833,0.00,0.0,0,Summer,No,Yes,University Branch,Business,Premium,Monday
27/08/2024,8,30,37.9,80.7,6.7,1035,0.48,0.0,0,Summer,No,Yes,Al Rawdah Branch,Fiction,Premium,Tuesday
27/08/2024,9,30,36.9,83.2,0.7,1476,1.10,0.0,0,Summer,No,Yes,Corniche Kiosk,Arabic Literature,Walk-in,Tuesday
27/08/2024,10,52,38.1,76.9,7.5,1205,1.05,0.0,0,Summer,No,Yes,Al Rawdah Branch,Science,Student,Tuesday
27/08/2024,11,62,39.4,59.5,6.5,926,1.58,0.0,0,Summer,No,Yes,University Branch,Fiction,Premium,Tuesday
27/08/2024,12,20,42.4,67.3,6.4,1170,2.71,0.0,0,Summer,No,Yes,Al Hamra Branch,Business,Walk-in,Tuesday
27/08/2024,15,30,40.8,85.1,2.6,1419,2.29,0.0,0,Summer,No,Yes,Al Rawdah Branch,Non-Fiction,Premium,Tuesday
27/08/2024,16,57,41.6,87.0,5.2,1468,0.98,0.0,0,,No,Yes,University Branch,Business,Premium,Tuesday
27/08/2024,19,43,38.8,73.3,0.9,995,0.00,0.0,0,Summer,No,Yes,Al Rawdah Branch,Fiction,Regular,Tuesday
27/08/2024,20,41,38.2,62.4,4.2,1649,0.00,0.0,0,Summer,No,Yes,University Branch,Technology,Student,Tuesday
27/08/2024,21,24,36.2,81.3,1.5,1643,0.00,0.0,0,Summer,No,Yes,Al Hamra Branch,Arabic Literature,Premium,Tuesday
27/08/2024,22,24,38.0,74.8,4.9,1092,0.00,0.0,0,Summer,No,Yes,Al Rawdah Branch,Fiction,Student,Tuesday
28/08/2024,9,75,34.8,,6.8,1893,0.86,0.0,0,Summer,No,Yes,University Branch,Business,Premium,Wednesday
28/08/2024,10,44,38.2,88.5,3.2,1331,1.83,2.2,0,Summer,No,Yes,Downtown Central,Non-Fiction,Walk-in,Wednesday
28/08/2024,11,60,36.7,68.8,7.9,1276,2.85,0.0,0,Summer,No,Yes,Al Hamra Branch,Business,Student,Wednesday
28/08/2024,12,43,41.9,63.6,7.5,1356,3.24,0.0,0,Summer,No,Yes,Downtown Central,Children,Premium,Wednesday
28/08/2024,13,24,,86.3,7.9,1015,1.49,0.0,0,,No,Yes,Al Rawdah Branch,Non-Fiction,Premium,Wednesday
28/08/2024,15,12,41.6,66.6,5.9,803,1.07,0.0,0,Summer,No,Yes,Corniche Kiosk,History,Walk-in,Wednesday
28/08/2024,16,24,42.2,70.0,5.0,1234,0.76,0.0,0,Summer,No,Yes,Corniche Kiosk,Arabic Literature,Walk-in,Wednesday
28/08/2024,17,78,38.8,75.5,7.0,1471,2.98,0.0,0,Summer,No,Yes,  University Branch ,Children,Student,Wednesday
28/08/2024,18,60,37.7,80.8,3.8,1460,3.04,0.0,0,Summer,No,Yes,Downtown Central,History,Walk-in,Wednesday
28/08/2024,20,50,37.2,60.6,1.8,1031,0.00,0.0,0,Summer,No,Yes,Downtown Central,History,Regular,Wednesday
28/08/2024,21,37,35.4,59.7,3.8,1158,0.00,0.0,0,Summer,No,Yes,Downtown Central,business,Walk-in,Wednesday
28/08/2024,22,26,36.1,78.9,3.5,1992,0.00,0.0,0,Summer,No,Yes,Al Rawdah Branch,Children,Premium,Wednesday
29/08/2024,9,43,33.1,74.3,4.1,1867,3.20,0.0,0,,No,Yes,Al Hamra Branch,Fiction,Walk-in,Thursday
29/08/2024,10,75,35.5,72.6,1.8,825,2.27,0.0,0,Summer,No,Yes,University Branch,Arabic Literature,Premium,Thursday
29/08/2024,11,47,35.3,70.6,4.1,900,0.09,0.0,0,Summer,No,Yes,Al Hamra Branch,History,Regular,Thursday
29/08/2024,12,32,37.5,57.1,7.4,1965,0.64,1.9,0,Summer,No,Yes,Al Hamra Branch,Technology,Student,Thursday
29/08/2024,13,54,36.2,68.5,4.1,1747,3.29,0.0,0,Summer,No,Yes,Al Rawdah Branch,non-fiction,Student,Thursday
29/08/2024,14,33,36.9,52.7,2.2,1717,0.21,0.0,0,Summer,No,Yes,Al Hamra Branch,Arabic Literature,Walk-in,Thursday
29/08/2024,15,21,37.9,59.6,0.5,1161,0.39,0.0,0,Summer,No,Yes,Corniche Kiosk,History,Regular,Thursday
29/08/2024,17,52,35.7,79.8,1.9,1964,0.06,0.0,0,Summer,No,Yes,Al Hamra Branch,Science,Premium,Thursday
29/08/2024,18,99,34.8,87.4,,1479,2.70,0.0,0,Summer,No,Yes,Downtown Central,Arabic Literature,Premium,Thursday
29/08/2024,19,38,34.1,66.9,7.9,972,0.00,0.0,0,Summer,No,Yes,  Corniche Kiosk ,Arabic Literature,Premium,Thursday
29/08/2024,20,32,31.9,63.5,6.8,1039,0.00,0.0,0,Summer,No,Yes,Corniche Kiosk,Business,Student,Thursday
29/08/2024,21,62,32.1,64.0,5.5,904,0.00,0.0,0,Summer,No,Yes,Downtown Central,Fiction,Student,Thursday
30/08/2024,8,11,39.6,85.4,3.0,1954,2.71,0.0,0,Summer,Yes,Yes,Al Hamra Branch,Fiction,regular,Friday
30/08/2024,9,24,41.1,64.7,1.5,1667,0.46,0.0,0,Summer,Yes,Yes,downtown central,Arabic Literature,Regular,Friday
30/08/2024,10,11,42.3,78.2,5.6,1815,1.64,0.0,0,Summer,Yes,Yes,Corniche Kiosk,Children,Walk-in,Friday
30/08/2024,16,28,45.9,73.2,3.0,1134,1.85,0.0,0,Summer,Yes,Yes,Al Rawdah Branch,Children,Regular,Friday
30/08/2024,17,8,41.6,60.1,4.3,1420,1.24,3.1,0,Summer,Yes,Yes,Corniche Kiosk,Non-Fiction,Walk-in,Friday
30/08/2024,18,36,42.8,89.9,1.0,1959,0.16,0.0,0,Summer,Yes,Yes,University Branch,Non-Fiction,Regular,Friday
30/08/2024,19,23,41.1,53.1,3.0,1993,0.00,0.0,0,Summer,Yes,Yes,University Branch,Science,Walk-in,Friday
30/08/2024,21,4,40.0,78.8,1.8,1355,0.00,0.0,0,Summer,Yes,Yes,  Corniche Kiosk ,Non-Fiction,Walk-in,Friday
30/08/2024,22,0,41.2,81.7,3.2,1081,0.00,0.0,0,Summer,Yes,Yes,Al Hamra Branch,History,Regular,Friday
31/08/2024,8,38,35.9,80.3,2.7,1065,3.43,0.0,0,Summer,No,Yes,Al Hamra Branch,Children,Premium,Saturday
31/08/2024,9,67,36.9,59.2,5.9,1316,2.32,0.0,0,Summer,No,Yes,University Branch,Science,Premium,Saturday
31/08/2024,10,43,40.1,80.7,5.4,999,1.39,0.0,0,Summer,No,Yes,Downtown Central,History,Regular,Saturday
31/08/2024,12,23,40.9,59.5,1.8,1476,2.42,0.0,0,,No,Yes,Al Rawdah Branch,Science,Regular,Saturday
31/08/2024,15,10,41.7,88.3,0.8,888,0.13,0.0,0,summer,No,Yes,Corniche Kiosk,Fiction,Student,Saturday
31/08/2024,16,55,42.3,63.9,4.7,1231,1.20,0.0,0,Summer,No,Yes,University Branch,  Arabic Literature  ,Premium,Saturday
not recorded,18,28,40.1,76.4,5.4,1624,0.82,0.0,0,Summer,No,Yes,AL HAMRA BRANCH,Science,,Saturday
31/08/2024,21,15,35.8,85.4,1.7,808,0.00,0.0,0,Summer,No,Yes,Corniche Kiosk,Fiction,Walk-in,Saturday
01/09/2024,14,30,37.1,62.9,3.4,1114,3.04,0.0,0,Autumn,No,Yes,Corniche Kiosk,Science,Student,Sunday
01/09/2024,15,27,38.8,54.2,6.4,853,0.84,0.0,0,Autumn,No,Yes,Al Rawdah Branch,Technology,Walk-in,Sunday
01/09/2024,17,86,33.5,66.5,6.6,1291,1.44,0.0,0,Autumn,No,Yes,University Branch,Non-Fiction,Premium,Sunday
01/09/2024,18,60,36.1,65.0,3.2,1368,0.15,0.0,0,Autumn,No,Yes,University Branch,Arabic Literature,Walk-in,Sunday
01/09/2024,19,89,34.5,49.9,5.2,1849,0.00,0.0,0,Autumn,No,Yes,University Branch,Children,Student,Sunday
01/09/2024,20,69,33.5,44.1,6.7,1221,0.00,0.0,0,Autumn,No,Yes,Downtown Central,arabic literature,Student,Sunday
02/09/2024,8,52,29.5,61.7,7.7,1368,1.43,0.0,0,Autumn,Yes,Yes,Downtown Central,Fiction,,Monday
02/09/2024,9,42,29.5,69.9,3.2,836,1.06,0.0,0,Autumn,Yes,no,Al Rawdah Branch,Technology,Walk-in,Monday
02/09/2024,10,68,30.9,72.7,4.0,1605,2.80,0.0,0,autumn,Yes,Yes,University Branch,children,Regular,Monday
02/09/2024,14,44,35.3,48.0,5.7,1755,3.32,0.0,0,Autumn,Yes,Yes,University Branch,Fiction,Walk-in,Monday
02/09/2024,15,36,32.8,69.7,0.6,1761,1.11,0.0,0,Autumn,Yes,Yes,University Branch,Science,,Monday
02/09/2024,17,71,31.7,66.9,6.9,1952,3.02,0.0,0,Autumn,Yes,Yes,Downtown Central,Science,Walk-in,Monday
02/09/2024,18,50,31.8,73.3,3.8,1896,1.59,0.0,0,Autumn,Yes,Yes,Al Hamra Branch,Non-Fiction,Regular,Monday
02/09/2024,19,34,31.4,36.3,2.4,1937,0.00,0.0,0,Autumn,Yes,Yes,Corniche Kiosk,Fiction,Premium,Monday
02/09/2024,20,21,28.1,67.4,6.6,1883,0.00,0.0,0,Autumn,Yes,Yes,Corniche Kiosk,Fiction,Regular,Monday
02/09/2024,21,33,30.2,56.2,1.9,1784,0.00,0.0,0,Autumn,Yes,Yes,Al Rawdah Branch,History,Student,Monday
03/09/2024,9,41,28.8,68.7,2.8,1505,3.30,0.0,0,Autumn,No,Yes,Corniche Kiosk,Business,Premium,Tuesday
03/09/2024,10,37,32.8,,7.5,1121,1.27,0.0,0,Autumn,No,Yes,Corniche Kiosk,Technology,Premium,Tuesday
03/09/2024,11,84,30.1,71.6,4.8,1219,0.86,0.0,0,Autumn,No,Yes,Downtown Central,History,Regular,Tuesday
03/09/2024,14,55,33.5,67.1,7.2,1739,1.36,0.0,0,Autumn,No,Yes,Downtown Central,Fiction,Walk-in,Tuesday
03/09/2024,15,75,33.2,75.8,4.3,913,1.92,0.0,0,Autumn,No,Yes,Downtown Central,Children,Premium,Tuesday
03/09/2024,19,73,30.3,66.8,4.3,888,0.00,0.0,0,Autumn,No,Yes,Al Hamra Branch,Arabic Literature,Student,Tuesday
03/09/2024,22,22,29.8,53.7,5.0,1001,0.00,0.0,0,Autumn,No,Yes,  Corniche Kiosk ,History,Walk-in,Tuesday
04/09/2024,8,59,30.6,56.5,1.4,926,0.90,0.0,0,Autumn,No,Yes,University Branch,Arabic Literature,Regular,Wednesday
04/09/2024,11,65,31.1,51.5,0.7,1851,0.66,0.0,0,Autumn,No,Yes,Al Hamra Branch,History,Student,Wednesday
04/09/2024,12,43,34.1,70.2,6.6,1498,0.15,0.0,0,Autumn,No,Yes,Al Rawdah Branch,Arabic Literature,Premium,Wednesday
04/09/2024,15,35,36.3,73.3,6.5,1058,0.73,0.3,0,Autumn,No,Yes,Al Hamra Branch,Non-Fiction,Premium,Wednesday
04/09/2024,16,87,36.3,51.9,6.6,878,1.29,0.0,0,Autumn,No,Yes,University Branch,Business,Student,Wednesday
04/09/2024,19,61,32.9,75.5,0.9,1171,0.00,0.0,0,Autumn,No,Yes,Al Rawdah Branch,Fiction,Regular,Wednesday
04/09/2024,20,43,29.4,51.5,,1077,0.00,0.0,0,Autumn,No,Yes,Al Rawdah Branch,Arabic Literature,Regular,Wednesday
04/09/2024,22,17,31.4,48.4,4.9,1089,0.00,0.0,0,Autumn,No,Yes,Corniche Kiosk,History,Walk-in,Wednesday
05/09/2024,8,43,30.5,54.6,5.5,1196,1.64,0.0,0,autumn,No,Yes,Al Hamra Branch,children,Regular,Thursday
05/09/2024,11,61,33.1,60.6,4.7,1477,0.08,0.0,0,Autumn,No,Yes,Al Hamra Branch,Children,Student,Thursday
05/09/2024,12,42,33.7,39.8,7.0,1097,0.36,0.0,0,Autumn,No,Yes,Al Hamra Branch,Science,Regular,Thursday
05/09/2024,13,43,33.7,72.7,2.1,1570,2.04,0.0,0,Autumn,No,Yes,AL HAMRA BRANCH,History,Premium,Thursday
05/09/2024,16,75,34.4,74.7,5.4,1873,0.55,0.0,0,Autumn,No,Yes,University Branch,Science,regular,Thursday
05/09/2024,17,50,32.6,74.5,2.9,1599,2.63,0.0,0,Autumn,No,Yes,Al Hamra Branch,Non-Fiction,Walk-in,Thursday
05/09/2024,21,59,29.9,42.5,2.7,1694,0.00,0.0,0,Autumn,No,Yes,University Branch,Technology,Premium,Thursday
06/09/2024,10,46,36.2,60.5,0.9,1120,0.02,0.0,0,Autumn,Yes,Yes,University Branch,Science,Regular,Friday
06/09/2024,11,19,35.8,51.0,1.6,1696,3.09,0.0,0,Autumn,Yes,Yes,Corniche Kiosk,History,Walk-in,Friday
06/09/2024,12,15,39.9,48.0,3.3,1220,2.14,0.0,0,Autumn,Yes,Yes,Al Hamra Branch,Children,Walk-in,Friday
06/09/2024,13,21,39.9,64.3,5.9,1349,2.14,0.0,0,Autumn,Yes,Yes,University Branch,  Technology  ,Regular,Friday
06/09/2024,14,14,40.9,77.9,5.3,1360,2.35,0.0,0,Autumn,Yes,Yes,Al Hamra Branch,  History  ,Regular,Friday
06/09/2024,15,16,39.1,73.1,2.0,1135,2.91,0.0,0,Autumn,Yes,Yes,Al Rawdah Branch,Science,Walk-in,Friday
06/09/2024,16,40,41.2,44.3,7.9,1079,2.85,0.0,0,Autumn,Yes,Yes,Downtown Central,Arabic Literature,Walk-in,Friday
06/09/2024,18,36,37.3,54.6,1.6,954,0.51,4.5,0,Autumn,Yes,Yes,University Branch,technology,Regular,Friday
06/09/2024,19,43,37.6,53.0,4.4,992,0.00,0.0,0,Autumn,Yes,Yes,Downtown Central,Science,Walk-in,Friday
06/09/2024,21,28,33.8,51.0,2.7,1544,0.00,0.0,0,Autumn,Yes,Yes,University Branch,Science,Regular,Friday
06/09/2024,22,15,34.9,49.0,1.2,1802,0.00,0.0,0,Autumn,Yes,Yes,Corniche Kiosk,Non-Fiction,Regular,Friday
07/09/2024,12,25,38.7,72.0,,1447,3.36,0.0,0,Autumn,No,Yes,Al Hamra Branch,History,Regular,Saturday
07/09/2024,15,27,39.5,63.1,1.0,1280,3.38,1.9,0,autumn,No,Yes,Al Hamra Branch,Fiction,Regular,Saturday
07/09/2024,16,41,39.4,47.6,2.2,1684,0.52,0.0,0,Autumn,No,Yes,Al Hamra Branch,Science,Premium,Saturday
07/09/2024,17,55,36.4,55.8,0.7,1518,3.03,0.0,0,Autumn,No,Yes,Al Rawdah Branch,Fiction,Regular,Saturday
07/09/2024,18,57,35.7,67.8,1.5,1706,2.91,0.0,0,Autumn,No,Yes,Al Hamra Branch,fiction,Premium,Saturday
07/09/2024,20,20,33.9,39.7,7.2,1254,0.00,0.0,0,Autumn,No,Yes,corniche kiosk,Non-Fiction,Walk-in,Saturday
07/09/2024,21,42,32.2,62.3,5.4,1725,0.00,0.0,0,Autumn,No,Yes,University Branch,Science,Student,Saturday
08/09/2024,8,51,32.3,69.9,6.7,1850,,0.0,0,Autumn,No,Yes,Al Rawdah Branch,Technology,Regular,Sunday
08/09/2024,9,79,32.7,75.2,1.6,1549,1.43,0.0,0,Autumn,No,Yes,Downtown Central,Science,Regular,Sunday
08/09/2024,13,48,39.4,49.1,5.9,1042,0.30,0.0,0,Autumn,No,Yes,University Branch,Business,Premium,Sunday
08/09/2024,14,42,39.0,57.4,2.3,1277,2.51,0.0,0,Autumn,No,Yes,Downtown Central,Non-Fiction,Walk-in,Sunday
08/09/2024,21,45,32.0,61.3,2.5,1116,0.00,0.0,0,Autumn,No,Yes,University Branch,Non-Fiction,Regular,Sunday
08/09/2024,22,45,34.0,62.1,7.6,1064,0.00,0.0,0,,No,Yes,University Branch,Business,Regular,Sunday
09/09/2024,8,23,26.5,60.8,1.9,1032,0.41,0.0,0,Autumn,Yes,Yes,Al Rawdah Branch,History,Walk-in,Monday
09/09/2024,10,92,28.7,38.9,4.9,1415,1.72,0.0,0,Autumn,Yes,no,Downtown Central,Fiction,Student,Monday
09/09/2024,11,80,27.1,56.1,6.1,1234,0.83,0.0,0,Autumn,Yes,Yes,University Branch,Technology,Premium,Monday
09/09/2024,12,18,32.5,68.3,5.7,1503,2.21,0.0,0,Autumn,Yes,Yes,Corniche Kiosk,Fiction,Walk-in,Monday
09/09/2024,13,40,32.0,55.0,6.2,1652,3.39,0.0,0,Autumn,Yes,Yes,Al Hamra Branch,Non-Fiction,Premium,Monday
09/09/2024,14,60,32.2,57.2,1.8,1992,0.04,0.0,0,Autumn,Yes,Yes,Downtown Central,Business,Premium,Monday
09/09/2024,18,88,29.0,44.7,3.4,1293,1.74,0.0,0,Autumn,Yes,Yes,Downtown Central,Science,Regular,Monday
09/09/2024,19,-31,28.6,49.9,2.0,1363,0.00,0.0,0,Autumn,Yes,Yes,Corniche Kiosk,Non-Fiction,Walk-in,Monday
09/09/2024,21,39,26.0,53.5,2.2,1836,0.00,0.0,0,Autumn,Yes,Yes,University Branch,Children,Regular,Monday
10/09/2024,9,79,29.4,56.5,4.8,1930,0.01,0.0,0,Autumn,No,Yes,University Branch,Fiction,Regular,Tuesday
10/09/2024,11,36,30.7,56.3,3.3,1359,2.40,0.0,0,autumn,No,Yes,Corniche Kiosk,  Children  ,Regular,Tuesday
10/09/2024,15,44,34.1,76.5,2.0,1938,1.39,0.0,0,Autumn,No,Yes,AL HAMRA BRANCH,Science,Premium,Tuesday
10/09/2024,17,45,29.8,54.1,1.7,1647,2.83,0.0,0,Autumn,No,Yes,Corniche Kiosk,  Children  ,Premium,Tuesday
10/09/2024,18,34,31.7,46.0,6.4,1952,0.29,0.0,0,Autumn,No,Yes,Corniche Kiosk,History,Walk-in,Tuesday
10/09/2024,20,58,28.4,74.5,5.4,1442,0.00,,0,Autumn,No,Yes,Downtown Central,Fiction,Walk-in,Tuesday
11/09/2024,10,52,31.3,71.9,7.2,982,0.68,0.0,0,Autumn,No,Yes,Al Hamra Branch,Arabic Literature,Premium,Wednesday
11/09/2024,12,68,35.9,68.0,6.3,1249,1.98,0.0,0,Autumn,No,Yes,Downtown Central,Non-Fiction,Student,Wednesday
11/09/2024,13,70,33.5,58.0,0.9,1800,1.54,0.0,0,Autumn,No,Yes,DOWNTOWN CENTRAL,Science,Regular,Wednesday
11/09/2024,14,79,34.8,69.3,5.0,882,3.16,0.0,0,Autumn,No,Yes,Downtown Central,Non-Fiction,Premium,Wednesday
11/09/2024,15,65,35.2,69.1,5.3,939,0.89,0.0,0,Autumn,No,no,downtown central,Children,Premium,Wednesday
11/09/2024,16,100,35.4,42.7,4.1,936,2.38,0.0,0,Autumn,No,Yes,University Branch,  History  ,Student,Wednesday
11/09/2024,17,49,31.1,,3.5,804,,0.0,0,Autumn,No,Yes,Al Hamra Branch,Business,Walk-in,Wednesday
11/09/2024,21,55,29.8,55.1,2.7,1543,0.00,0.0,0,Autumn,No,Yes,University Branch,Fiction,Premium,Wednesday
11/09/2024,22,28,28.1,63.3,7.4,1982,0.00,0.0,0,Autumn,No,Yes,Corniche Kiosk,Science,Premium,Wednesday
12/09/2024,8,74,33.1,68.1,2.6,1841,3.01,0.0,0,Autumn,No,Yes,University Branch,Fiction,Student,Thursday
12/09/2024,9,63,31.6,60.4,6.2,1547,0.44,0.0,0,Autumn,N,Yes,Al Hamra Branch,History,Premium,Thursday
12/09/2024,10,58,35.3,62.6,4.4,1497,2.49,0.0,0,Autumn,No,Yes,AL RAWDAH BRANCH,Fiction,Premium,Thursday
12/09/2024,12,43,38.3,46.7,4.6,828,2.83,0.0,0,Autumn,No,Yes,University Branch,Business,Walk-in,Thursday
12/09/2024,13,20,-39.3,67.9,4.9,1230,2.45,0.0,0,Autumn,No,Yes,Corniche Kiosk,Children,Premium,Thursday
12/09/2024,14,24,37.2,75.1,4.7,1645,0.95,0.0,0,Autumn,No,Yes,Corniche Kiosk,Science,Regular,Thursday
12/09/2024,15,33,36.7,68.8,7.0,805,0.29,0.0,0,Autumn,No,Yes,Al Rawdah Branch,Science,Walk-in,Thursday
12/09/2024,16,29,38.7,73.9,5.0,1268,2.17,0.0,0,Autumn,No,Yes,Corniche Kiosk,Science,Regular,Thursday
12/09/2024,17,89,36.2,63.3,3.0,1706,0.99,0.0,0,Autumn,No,Yes,Downtown Central,Children,Student,Thursday
12/09/2024,18,36,34.8,67.6,7.1,1723,2.91,0.0,0,Autumn,No,Yes,Corniche Kiosk,  Children  ,Regular,Thursday
12/09/2024,19,62,34.4,58.0,1.7,1697,0.00,0.0,0,Autumn,No,Yes,Al Hamra Branch,Fiction,Student,Thursday
12/09/2024,21,51,31.6,47.2,2.2,811,0.00,0.0,0,Autumn,No,Yes,University Branch,History,Regular,Thursday
13/09/2024,10,59,33.0,41.1,0.7,1002,0.41,0.0,0,Autumn,Yes,Yes,University Branch,Fiction,Regular,Friday
13/09/2024,11,45,33.8,37.9,1.7,1033,1.54,0.0,0,Autumn,Yes,Yes,  Al Rawdah Branch ,Technology,Premium,Friday
13/09/2024,12,15,36.6,67.0,0.9,1699,2.85,0.0,0,Autumn,Yes,Yes,Corniche Kiosk,Business,Walk-in,Friday
13/09/2024,13,36,38.7,57.7,7.4,1422,1.25,0.0,0,Autumn,Yes,Yes,Downtown Central,Non-Fiction,Student,Friday
13/09/2024,15,29,36.4,63.9,7.2,873,0.97,0.0,0,Autumn,Yes,Yes,Al Rawdah Branch,Fiction,Regular,Friday
13/09/2024,22,17,32.8,58.0,6.4,841,0.00,0.0,0,Autumn,Yes,Yes,Al Hamra Branch,Technology,Regular,Friday
14/09/2024,8,34,30.1,50.6,7.0,1152,0.09,0.0,0,Autumn,Yes,Yes,Downtown Central,History,Walk-in,Saturday
14/09/2024,10,58,30.9,73.9,7.8,877,2.14,0.0,0,Autumn,Yes,Yes,University Branch,Technology,Regular,Saturday
14/09/2024,11,30,32.7,64.3,0.6,1327,3.47,0.0,0,Autumn,Yes,Yes,Corniche Kiosk,Fiction,Student,Saturday
14/09/2024,14,37,34.1,63.6,1.8,1097,2.22,0.0,0,Autumn,Yes,Yes,Al Hamra Branch,Children,Student,Saturday
14/09/2024,16,45,34.2,63.3,3.8,1175,1.74,0.0,0,Autumn,Yes,Yes,al hamra branch,Arabic Literature,premium,Saturday
14/09/2024,18,64,30.9,41.3,5.0,1710,3.27,0.0,0,Autumn,Yes,Yes,Al Rawdah Branch,Fiction,Premium,Saturday
14/09/2024,19,32,31.3,60.6,1.0,1499,0.00,0.0,0,Autumn,Yes,Yes,Corniche Kiosk,science,Student,Saturday
14/09/2024,20,10,28.7,68.6,5.3,1138,0.00,0.0,0,Autumn,Yes,Yes,Corniche Kiosk,Children,Walk-in,Saturday
14/09/2024,21,26,30.6,57.8,7.0,1896,0.00,0.0,0,Autumn,Yes,Yes,AL RAWDAH BRANCH,Non-Fiction,Regular,Saturday
14/09/2024,22,27,28.8,47.9,7.8,1418,0.00,0.0,0,Autumn,Yes,Yes,Al Rawdah Branch,History,Premium,Saturday
15/09/2024,10,67,34.1,57.4,1.5,1538,1.38,0.0,0,Autumn,No,Yes,Downtown Central,Arabic Literature,walk-in,Sunday
15/09/2024,11,37,34.2,58.3,6.3,1199,2.46,4.9,0,Autumn,No,Yes,Corniche Kiosk,History,Student,Sunday
15/09/2024,12,32,36.5,65.0,5.4,1403,2.99,0.0,0,Autumn,No,Yes,  Corniche Kiosk ,History,Regular,Sunday
15/09/2024,14,49,36.3,47.0,7.0,1435,0.51,0.0,0,Autumn,No,Yes,Downtown Central,Fiction,Walk-in,Sunday
15/09/2024,15,61,37.5,56.4,5.3,1333,2.25,0.0,0,Autumn,No,Yes,Downtown Central,Science,Regular,Sunday
15/09/2024,18,40,34.1,63.7,7.8,864,1.68,0.0,0,Autumn,No,Yes,Corniche Kiosk,History,Student,Sunday
15/09/2024,21,33,32.4,53.4,2.2,842,0.00,0.0,0,Autumn,No,Yes,Al Hamra Branch,Fiction,Regular,Sunday
15/09/2024,22,36,32.8,43.6,7.0,1438,0.00,0.0,0,Autumn,No,Yes,Al Rawdah Branch,Technology,Walk-in,Sunday
16/09/2024,10,37,36.4,60.7,1.2,1955,1.83,0.0,0,Autumn,No,Yes,Corniche Kiosk,Business,Student,Monday
16/09/2024,11,49,35.0,63.1,3.0,1143,3.30,0.0,0,Autumn,No,Yes,Al Hamra Branch,Science,Walk-in,Monday
16/09/2024,13,36,39.8,73.6,6.2,1604,3.25,0.0,0,Autumn,No,Yes,  Al Hamra Branch ,Fiction,Premium,Monday
16/09/2024,16,52,39.1,68.6,6.8,1901,2.98,0.0,0,Autumn,No,Yes,Al Hamra Branch,History,Premium,Monday
16/09/2024,17,49,34.4,41.4,4.8,1296,2.40,0.0,0,Autumn,No,Yes,al hamra branch,History,Walk-in,Monday
16/09/2024,18,57,37.0,50.9,2.9,1644,1.67,0.0,0,Autumn,No,Yes,Al Rawdah Branch,Arabic Literature,Regular,Monday
16/09/2024,19,56,36.0,64.4,4.0,1371,0.00,0.0,0,Autumn,No,Yes,University Branch,Science,Walk-in,Monday
16/09/2024,20,25,34.1,39.3,5.1,900,0.00,3.0,0,,No,Yes,Al Hamra Branch,Children,Walk-in,Monday
16/09/2024,21,22,34.8,47.6,3.4,1982,0.00,0.0,0,Autumn,No,Yes,Corniche Kiosk,Non-Fiction,Regular,Monday
17/09/2024,9,71,31.7,59.5,5.1,1474,0.01,4.2,0,Autumn,Yes,Yes,Downtown Central,Children,Student,Tuesday
17/09/2024,13,43,37.5,60.9,4.1,1904,0.33,0.0,0,Autumn,Yes,Yes,Downtown Central,Fiction,Student,Tuesday
17/09/2024,14,34,37.1,51.6,,938,1.09,0.0,0,Autumn,Yes,Yes,University Branch,Technology,Regular,Tuesday
17/09/2024,16,54,37.4,41.1,5.1,1464,2.12,0.0,0,Autumn,Yes,Yes,University Branch,  Children  ,Walk-in,Tuesday
17/09/2024,17,28,35.2,54.4,5.3,1962,1.98,0.0,0,autumn,Yes,Yes,Corniche Kiosk,Science,Regular,Tuesday
